"","married-slope_2022","married-slope_2023","married-acc_2022","married-acc_2023","married-steady_slope","married-val_2022","unmarried-slope_2022","unmarried-slope_2023","unmarried-acc_2022","unmarried-acc_2023","unmarried-steady_slope","unmarried-val_2022"
"Benton County, Washington",0.0,0.0,0.0,0.0,0.0,130309.0,0.0,0.0,0.0,0.0,0.0,29347.0
"Benzie County, Michigan",0.0,0.0,0.0,0.0,0.0,11749.0,0.0,0.0,0.0,0.0,0.0,3116.0
"Bergen County, New Jersey",0.0,0.0,0.0,0.0,0.0,655664.0,0.0,0.0,0.0,0.0,0.0,118790.0
"Berkeley County, South Carolina",0.0,0.0,0.0,0.0,0.0,139750.0,0.0,0.0,0.0,0.0,0.0,33788.0
"Berkeley County, West Virginia",0.0,0.0,0.0,0.0,0.0,74638.0,0.0,0.0,0.0,0.0,0.0,22262.0
"Berks County, Pennsylvania",-131028403179753.94,-131093204566094.08,-64801386340.13587,-64801386340.13587,1.0,245997.0,0.0,0.0,0.0,0.0,0.0,66373.0
"Berkshire County, Massachusetts",-272370976953560.78,-272505680700817.75,-134703747256.95432,-134703747256.95432,1.0,68961.0,0.0,0.0,0.0,0.0,0.0,28577.0
"Bernalillo County, New Mexico",-970129313.9098508,-970129313.9098508,0.0,0.0,1.0,334728.0,0.0,0.0,0.0,0.0,0.0,145001.0
"Berrien County, Georgia",-79081189.9125757,-79081189.9125757,0.0,0.0,1.0,11020.0,-2324665.545474174,-2324665.545474174,0.0,0.0,1.0,2539.0
"Berrien County, Michigan",-5123729548072.544,-5126263538946.962,-2533990874.4181623,-2533990874.4181623,1.0,87131.0,0.0,0.0,0.0,0.0,0.0,27413.0
"Bertie County, North Carolina",-22087555.821706105,-22087555.821706105,0.0,0.0,1.0,8119.0,0.0,0.0,0.0,0.0,0.0,3025.0
"Bethel Census Area, Alaska",-54679321416928.76,-54706363613475.21,-27042196546.453545,-27042196546.453545,1.0,10369.0,-17668255.915245987,-17668255.915245987,0.0,0.0,1.0,1377.0
"Bexar County, Texas",0.0,0.0,0.0,0.0,0.0,1114401.0,0.0,0.0,0.0,0.0,0.0,318666.0
"Bibb County, Alabama",-74946018133689.62,-74983083424556.92,-37065290867.3047,-37065290867.3047,1.0,12645.0,0.0,0.0,0.0,0.0,0.0,2579.0
"Bibb County, Georgia",-249857168133091.44,-249980737454621.16,-123569321529.71927,-123569321529.71927,1.0,65669.0,0.0,0.0,0.0,0.0,0.0,28257.0
"Bienville Parish, Louisiana","","","","","",6199.0,0.0,0.0,0.0,0.0,0.0,2497.0
"Big Horn County, Montana",0.0,0.0,0.0,0.0,0.0,6987.0,0.0,0.0,0.0,0.0,0.0,1351.0
"Big Horn County, Wyoming",-43329545352481.91,-43350974405574.13,-21429053092.22684,-21429053092.22684,1.0,7964.0,0.0,0.0,0.0,0.0,0.0,1699.0
"Big Stone County, Minnesota",-29136313441002.348,-29150723091566.64,-14409650564.294205,-14409650564.294205,1.0,3584.0,0.0,0.0,0.0,0.0,0.0,988.0
"Billings County, North Dakota",0.0,0.0,0.0,0.0,0.0,632.0,-459286.74129825004,-459286.74129825004,0.0,0.0,1.0,118.0
"Bingham County, Idaho",-469654244233686.75,-469886516362387.9,-232272128701.13098,-232272128701.13098,1.0,33344.0,0.0,0.0,0.0,0.0,0.0,4306.0
"Black Hawk County, Iowa",-208061228.43257314,-208061228.43257314,0.0,0.0,1.0,69723.0,0.0,0.0,0.0,0.0,0.0,30440.0
"Blackford County, Indiana","","","","","",7703.0,0.0,0.0,0.0,0.0,0.0,2175.0
"Bladen County, North Carolina",-133272936.65849634,-133272936.65849634,0.0,0.0,1.0,15615.0,-34730723.33560993,-34730723.33560993,0.0,0.0,1.0,5127.0
"Blaine County, Idaho",0.0,0.0,0.0,0.0,0.0,15806.0,-20843444467730.477,-20853752798327.77,-10308330597.295288,-10308330597.295288,1.0,4070.0
"Blaine County, Montana",0.0,0.0,0.0,0.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,864.0
"Blaine County, Nebraska",-3931343.787793615,-3931343.787793615,0.0,0.0,1.0,291.0,0.0,0.0,0.0,0.0,0.0,80.0
"Blaine County, Oklahoma","","","","","",4706.0,"","","","","",1352.0
"Blair County, Pennsylvania",-143447830.31221548,-143447830.31221548,0.0,0.0,1.0,70067.0,0.0,0.0,0.0,0.0,0.0,22774.0
"Blanco County, Texas",0.0,0.0,0.0,0.0,0.0,8028.0,0.0,0.0,0.0,0.0,0.0,1712.0
"Bland County, Virginia","","","","","",3341.0,0.0,0.0,0.0,0.0,0.0,886.0
"Bleckley County, Georgia","","","","","",6725.0,-21587079.909724027,-21587079.909724027,0.0,0.0,1.0,1319.0
"Bledsoe County, Tennessee",0.0,0.0,0.0,0.0,0.0,8582.0,0.0,0.0,0.0,0.0,0.0,1821.0
"Blount County, Alabama",-26740222569966.1,-26753447210208.418,-13224640242.317808,-13224640242.317808,1.0,39398.0,0.0,0.0,0.0,0.0,0.0,7319.0
"Blount County, Tennessee",0.0,0.0,0.0,0.0,0.0,89601.0,0.0,0.0,0.0,0.0,0.0,19000.0
"Blue Earth County, Minnesota",0.0,0.0,0.0,0.0,0.0,35398.0,0.0,0.0,0.0,0.0,0.0,18430.0
"Boise County, Idaho",0.0,0.0,0.0,0.0,0.0,5509.0,0.0,0.0,0.0,0.0,0.0,1290.0
"Bolivar County, Mississippi","","","","","",12180.0,0.0,0.0,0.0,0.0,0.0,5754.0
"Bollinger County, Missouri",-25798353.81014559,-25798353.81014559,0.0,0.0,1.0,7247.0,0.0,0.0,0.0,0.0,0.0,1479.0
"Bon Homme County, South Dakota",-11366796285202.4,-11372417846174.31,-5621560971.91064,-5621560971.91064,1.0,3668.0,0.0,0.0,0.0,0.0,0.0,926.0
"Bond County, Illinois","","","","","",8974.0,0.0,0.0,0.0,0.0,0.0,2764.0
"Bonner County, Idaho",0.0,0.0,0.0,0.0,0.0,32752.0,0.0,0.0,0.0,0.0,0.0,7803.0
"Bonneville County, Idaho",0.0,0.0,0.0,0.0,0.0,84993.0,0.0,0.0,0.0,0.0,0.0,15652.0
"Boone County, Arkansas",0.0,0.0,0.0,0.0,0.0,25186.0,0.0,0.0,0.0,0.0,0.0,5975.0
"Boone County, Illinois",-51390844.05846897,-51390844.05846897,0.0,0.0,1.0,34879.0,0.0,0.0,0.0,0.0,0.0,7024.0
"Boone County, Indiana",0.0,0.0,0.0,0.0,0.0,53010.0,0.0,0.0,0.0,0.0,0.0,9137.0
"Boone County, Iowa",0.0,0.0,0.0,0.0,0.0,17353.0,0.0,0.0,0.0,0.0,0.0,4679.0
"Boone County, Kentucky",0.0,0.0,0.0,0.0,0.0,91026.0,0.0,0.0,0.0,0.0,0.0,18042.0
"Boone County, Missouri",0.0,0.0,0.0,0.0,0.0,98643.0,0.0,0.0,0.0,0.0,0.0,48186.0
"Boone County, Nebraska",-9060185150096.05,-9064665953830.025,-4480803733.974741,-4480803733.974741,1.0,3785.0,0.0,0.0,0.0,0.0,0.0,869.0
"Boone County, West Virginia",-21139104683913.734,-21149559236180.754,-10454552267.020107,-10454552267.020107,1.0,13864.0,-14047575.23708552,-14047575.23708552,0.0,0.0,1.0,3149.0
"Borden County, Texas",0.0,0.0,0.0,0.0,0.0,644.0,-1666741.1061984228,-1666741.1061984228,0.0,0.0,1.0,28.0
"Bosque County, Texas",0.0,0.0,0.0,0.0,0.0,12904.0,-3119723.215284672,-3119723.215284672,0.0,0.0,1.0,2297.0
"Bossier Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,73545.0,0.0,0.0,0.0,0.0,0.0,20584.0
"Botetourt County, Virginia",-65723829.8089904,-65723829.8089904,0.0,0.0,1.0,23905.0,0.0,0.0,0.0,0.0,0.0,4315.0
"Bottineau County, North Dakota",-17699008.032516114,-17699008.032516114,0.0,0.0,1.0,4052.0,0.0,0.0,0.0,0.0,0.0,1192.0
"Boulder County, Colorado",0.0,0.0,0.0,0.0,0.0,181601.0,0.0,0.0,0.0,0.0,0.0,88056.0
"Boundary County, Idaho",0.0,0.0,0.0,0.0,0.0,8392.0,0.0,0.0,0.0,0.0,0.0,1859.0
"Bourbon County, Kansas","","","","","",8851.0,0.0,0.0,0.0,0.0,0.0,2434.0
"Bourbon County, Kentucky",-44852540043319.94,-44874722308425.44,-22182265105.49952,-22182265105.49952,1.0,11285.0,0.0,0.0,0.0,0.0,0.0,3721.0
"Bowie County, Texas","","","","","",49316.0,0.0,0.0,0.0,0.0,0.0,13696.0
"Bowman County, North Dakota",-22068409.62646145,-22068409.62646145,0.0,0.0,1.0,1875.0,0.0,0.0,0.0,0.0,0.0,509.0
"Box Butte County, Nebraska",-35694929.01699405,-35694929.01699405,0.0,0.0,1.0,6163.0,0.0,0.0,0.0,0.0,0.0,1816.0
"Box Elder County, Utah",0.0,0.0,0.0,0.0,0.0,45409.0,0.0,0.0,0.0,0.0,0.0,5140.0
"Boyd County, Kentucky",-110005026.7908236,-110005026.7908236,0.0,0.0,1.0,26001.0,0.0,0.0,0.0,0.0,0.0,7842.0
"Boyd County, Nebraska",-21921965.691099383,-21921965.691099383,0.0,0.0,1.0,1152.0,-1379403505241.2546,-1380085702820.504,-682197579.2491928,-682197579.2491928,1.0,328.0
"Boyle County, Kentucky",0.0,0.0,0.0,0.0,0.0,15957.0,0.0,0.0,0.0,0.0,0.0,4850.0
"Bracken County, Kentucky","","","","","",5440.0,0.0,0.0,0.0,0.0,0.0,1059.0
"Bradford County, Florida",-18018133940434.266,-18027044985904.312,-8911045470.04701,-8911045470.04701,1.0,13226.0,0.0,0.0,0.0,0.0,0.0,3859.0
"Bradford County, Pennsylvania",-135662276.95855287,-135662276.95855287,0.0,0.0,1.0,36271.0,0.0,0.0,0.0,0.0,0.0,10576.0
"Bradley County, Arkansas",-907203.4533354838,-907203.4533354838,0.0,0.0,1.0,5547.0,0.0,0.0,0.0,0.0,0.0,1515.0
"Bradley County, Tennessee",0.0,0.0,0.0,0.0,0.0,65867.0,0.0,0.0,0.0,0.0,0.0,15958.0
"Branch County, Michigan",-103338399643287.1,-103389506665860.42,-51107022573.33726,-51107022573.33726,1.0,26567.0,0.0,0.0,0.0,0.0,0.0,7795.0
"Brantley County, Georgia",-128510515.20751217,-128510515.20751217,0.0,0.0,1.0,10158.0,0.0,0.0,0.0,0.0,0.0,2970.0
"Braxton County, West Virginia",-47817293.79438184,-47817293.79438184,0.0,0.0,1.0,8009.0,-36305717971492.56,-36323673321626.836,-17955350134.26976,-17955350134.26976,1.0,1690.0
"Brazoria County, Texas",0.0,0.0,0.0,0.0,0.0,250425.0,0.0,0.0,0.0,0.0,0.0,40959.0
"Brazos County, Texas",0.0,0.0,0.0,0.0,0.0,108081.0,0.0,0.0,0.0,0.0,0.0,63799.0
"Breathitt County, Kentucky","","","","","",7760.0,"","","","","",2183.0
"Breckinridge County, Kentucky",-17039802.22342701,-17039802.22342701,0.0,0.0,1.0,13234.0,0.0,0.0,0.0,0.0,0.0,3030.0
"Bremer County, Iowa",-54208949.559744775,-54208949.559744775,0.0,0.0,1.0,16506.0,0.0,0.0,0.0,0.0,0.0,3722.0
"Brevard County, Florida",0.0,0.0,0.0,0.0,0.0,369566.0,0.0,0.0,0.0,0.0,0.0,112748.0
"Brewster County, Texas",0.0,0.0,0.0,0.0,0.0,5263.0,0.0,0.0,0.0,0.0,0.0,2551.0
"Briscoe County, Texas",-6606974.595901114,-6606974.595901114,0.0,0.0,1.0,795.0,0.0,0.0,0.0,0.0,0.0,351.0
"Bristol Bay Borough, Alaska",-2789975.6944405343,-2789975.6944405343,0.0,0.0,1.0,493.0,-2446523.4826149778,-2446523.4826149778,0.0,0.0,1.0,147.0
"Bristol County, Massachusetts","","","","","",326166.0,0.0,0.0,0.0,0.0,0.0,97881.0
"Bristol County, Rhode Island",-144727780906334.34,-144799357454754.9,-71576548420.54164,-71576548420.54164,1.0,32149.0,0.0,0.0,0.0,0.0,0.0,7883.0
"Bristol city, Virginia",-75147139.32005511,-75147139.32005511,0.0,0.0,1.0,8422.0,0.0,0.0,0.0,0.0,0.0,3428.0
"Broadwater County, Montana",0.0,0.0,0.0,0.0,0.0,4866.0,0.0,0.0,0.0,0.0,0.0,1186.0
"Bronx County, New York",0.0,0.0,0.0,0.0,0.0,526615.0,0.0,0.0,0.0,0.0,0.0,223983.0
"Brooke County, West Virginia",-28644390.5408811,-28644390.5408811,0.0,0.0,1.0,11672.0,0.0,0.0,0.0,0.0,0.0,4778.0
"Brookings County, South Dakota",0.0,0.0,0.0,0.0,0.0,18442.0,0.0,0.0,0.0,0.0,0.0,9403.0
"Brooks County, Georgia","","","","","",8091.0,0.0,0.0,0.0,0.0,0.0,2793.0
"Brooks County, Texas","","","","","",3593.0,0.0,0.0,0.0,0.0,0.0,1213.0
"Broome County, New York",-11200983.704587497,-11200983.704587497,0.0,0.0,1.0,101335.0,0.0,0.0,0.0,0.0,0.0,46758.0
"Broomfield County, Colorado",0.0,0.0,0.0,0.0,0.0,49774.0,0.0,0.0,0.0,0.0,0.0,14698.0
"Broward County, Florida",0.0,0.0,0.0,0.0,0.0,1049152.0,0.0,0.0,0.0,0.0,0.0,335521.0
"Brown County, Illinois",-32664697.06879286,-32664697.06879286,0.0,0.0,1.0,2782.0,0.0,0.0,0.0,0.0,0.0,1059.0
"Brown County, Indiana",0.0,0.0,0.0,0.0,0.0,11375.0,-24215793.252729345,-24215793.252729345,0.0,0.0,1.0,1836.0
"Brown County, Kansas",-22445516.430633057,-22445516.430633057,0.0,0.0,1.0,5857.0,0.0,0.0,0.0,0.0,0.0,1714.0
"Brown County, Minnesota","","","","","",15992.0,-27137953.299874533,-27137953.299874533,0.0,0.0,1.0,4461.0
"Brown County, Nebraska",-20527759.367167927,-20527759.367167927,0.0,0.0,1.0,1706.0,"","","","","",595.0
"Brown County, Ohio",-109088840268687.31,-109142791228266.28,-53950959578.97534,-53950959578.97534,1.0,27428.0,0.0,0.0,0.0,0.0,0.0,6427.0
"Brown County, South Dakota",0.0,0.0,0.0,0.0,0.0,22644.0,0.0,0.0,0.0,0.0,0.0,8811.0
"Brown County, Texas",-29915178.512411226,-29915178.512411226,0.0,0.0,1.0,22322.0,0.0,0.0,0.0,0.0,0.0,6419.0
"Brown County, Wisconsin",0.0,0.0,0.0,0.0,0.0,160351.0,0.0,0.0,0.0,0.0,0.0,52314.0
"Brule County, South Dakota",-14566821.143392507,-14566821.143392507,0.0,0.0,1.0,3206.0,0.0,0.0,0.0,0.0,0.0,847.0
"Brunswick County, North Carolina",0.0,0.0,0.0,0.0,0.0,93015.0,0.0,0.0,0.0,0.0,0.0,22177.0
"Brunswick County, Virginia",-19072885.41732459,-19072885.41732459,0.0,0.0,1.0,6277.0,0.0,0.0,0.0,0.0,0.0,2620.0
"Bryan County, Georgia",0.0,0.0,0.0,0.0,0.0,32506.0,0.0,0.0,0.0,0.0,0.0,4381.0
"Bryan County, Oklahoma",0.0,0.0,0.0,0.0,0.0,26203.0,0.0,0.0,0.0,0.0,0.0,7566.0
"Buchanan County, Iowa",-15224153.790007923,-15224153.790007923,0.0,0.0,1.0,14099.0,0.0,0.0,0.0,0.0,0.0,3004.0
"Buchanan County, Missouri",-88531973.63703407,-88531973.63703407,0.0,0.0,1.0,43486.0,0.0,0.0,0.0,0.0,0.0,17203.0
"Buchanan County, Virginia",-13807213.647444917,-13807213.647444917,0.0,0.0,1.0,12041.0,-40681588.074261256,-40681588.074261256,0.0,0.0,1.0,2667.0
"Buckingham County, Virginia",0.0,0.0,0.0,0.0,0.0,9426.0,0.0,0.0,0.0,0.0,0.0,2231.0
"Bucks County, Pennsylvania",-1565912445565498.0,-1566686882976757.0,-774437411258.9014,-774437411258.9014,1.0,445038.0,0.0,0.0,0.0,0.0,0.0,85771.0
"Buena Vista County, Iowa",0.0,0.0,0.0,0.0,0.0,12757.0,0.0,0.0,0.0,0.0,0.0,3658.0
"Buena Vista city, Virginia",-4436250.974819551,-4436250.974819551,0.0,0.0,1.0,3440.0,-11083081.29806983,-11083081.29806983,0.0,0.0,1.0,866.0
"Buffalo County, Nebraska",0.0,0.0,0.0,0.0,0.0,28551.0,0.0,0.0,0.0,0.0,0.0,10734.0
"Buffalo County, South Dakota",-29283920.7247453,-29283920.7247453,0.0,0.0,1.0,694.0,0.0,0.0,0.0,0.0,0.0,183.0
"Buffalo County, Wisconsin","","","","","",8846.0,0.0,0.0,0.0,0.0,0.0,2389.0
"Bullitt County, Kentucky",0.0,0.0,0.0,0.0,0.0,54206.0,0.0,0.0,0.0,0.0,0.0,9975.0
"Bulloch County, Georgia",0.0,0.0,0.0,0.0,0.0,34362.0,0.0,0.0,0.0,0.0,0.0,19688.0
"Bullock County, Alabama","","","","","",3463.0,-79786135029508.06,-79825594047821.38,-39459018313.30777,-39459018313.30777,1.0,1398.0
"Buncombe County, North Carolina",0.0,0.0,0.0,0.0,0.0,149152.0,0.0,0.0,0.0,0.0,0.0,60154.0
"Bureau County, Illinois",-7016898.503604632,-7016898.503604632,0.0,0.0,1.0,20601.0,0.0,0.0,0.0,0.0,0.0,6024.0
"Burke County, Georgia",0.0,0.0,0.0,0.0,0.0,13558.0,0.0,0.0,0.0,0.0,0.0,3406.0
"Burke County, North Carolina","","","","","",52344.0,0.0,0.0,0.0,0.0,0.0,13373.0
"Burke County, North Dakota",0.0,0.0,0.0,0.0,0.0,1615.0,-3598977.3788930145,-3598977.3788930145,0.0,0.0,1.0,372.0
"Burleigh County, North Dakota",0.0,0.0,0.0,0.0,0.0,62350.0,0.0,0.0,0.0,0.0,0.0,18361.0
"Burleson County, Texas",0.0,0.0,0.0,0.0,0.0,12645.0,0.0,0.0,0.0,0.0,0.0,2777.0
"Burlington County, New Jersey",-467250996543281.7,-467482080122185.4,-231083578903.70044,-231083578903.70044,1.0,299331.0,0.0,0.0,0.0,0.0,0.0,64642.0
"Burnet County, Texas",0.0,0.0,0.0,0.0,0.0,32947.0,0.0,0.0,0.0,0.0,0.0,6941.0
"Burnett County, Wisconsin",-23104868804727.62,-23116295544987.13,-11426740259.509644,-11426740259.509644,1.0,10059.0,0.0,0.0,0.0,0.0,0.0,3345.0
"Burt County, Nebraska",-10868111.248397797,-10868111.248397797,0.0,0.0,1.0,4034.0,0.0,0.0,0.0,0.0,0.0,1148.0
"Butler County, Alabama",-6898257280631.857,-6901668881660.8545,-3411601028.9969726,-3411601028.9969726,1.0,9932.0,-23807526.920691524,-23807526.920691524,0.0,0.0,1.0,2876.0
"Butler County, Iowa",-57054998.03694837,-57054998.03694837,0.0,0.0,1.0,9991.0,-18101118.85220259,-18101118.85220259,0.0,0.0,1.0,1962.0
"Butler County, Kansas",0.0,0.0,0.0,0.0,0.0,47680.0,0.0,0.0,0.0,0.0,0.0,7963.0
"Butler County, Kentucky","","","","","",7958.0,-21399738180593.656,-21410321631721.547,-10583451127.890173,-10583451127.890173,1.0,1690.0
"Butler County, Missouri",-121725359.63790923,-121725359.63790923,0.0,0.0,1.0,22323.0,0.0,0.0,0.0,0.0,0.0,7767.0
"Butler County, Nebraska",-41913631316811.39,-41934360115682.22,-20728798870.82688,-20728798870.82688,1.0,5876.0,0.0,0.0,0.0,0.0,0.0,1487.0
"Butler County, Ohio",0.0,0.0,0.0,0.0,0.0,238063.0,0.0,0.0,0.0,0.0,0.0,61868.0
"Butler County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,129389.0,0.0,0.0,0.0,0.0,0.0,33051.0
"Butte County, California",-251600036.81228334,-251600036.81228334,0.0,0.0,1.0,108959.0,0.0,0.0,0.0,0.0,0.0,51607.0
"Butte County, Idaho",-6913920693860.023,-6917340041384.1875,-3419347524.16464,-3419347524.16464,1.0,1645.0,0.0,0.0,0.0,0.0,0.0,453.0
"Butte County, South Dakota",-166590079482450.06,-166672468245794.5,-82388763344.43633,-82388763344.43633,1.0,7006.0,0.0,0.0,0.0,0.0,0.0,1555.0
"Butts County, Georgia",-96319723208253.66,-96367359075320.05,-47635867066.39684,-47635867066.39684,1.0,12718.0,0.0,0.0,0.0,0.0,0.0,2071.0
"Cabarrus County, North Carolina",0.0,0.0,0.0,0.0,0.0,148277.0,0.0,0.0,0.0,0.0,0.0,25796.0
"Cabell County, West Virginia","","","","","",48323.0,0.0,0.0,0.0,0.0,0.0,21731.0
"Cabo Rojo Municipio, Puerto Rico",-378006109185721.4,-378193055827257.4,-186946641535.9655,-186946641535.9655,1.0,22787.0,0.0,0.0,0.0,0.0,0.0,7252.0
"Cache County, Utah",0.0,0.0,0.0,0.0,0.0,97261.0,0.0,0.0,0.0,0.0,0.0,17515.0
"Caddo County, Oklahoma",-79330553.6293166,-79330553.6293166,0.0,0.0,1.0,14057.0,0.0,0.0,0.0,0.0,0.0,3916.0
"Caddo Parish, Louisiana",-387274077.829038,-387274077.829038,0.0,0.0,1.0,105819.0,0.0,0.0,0.0,0.0,0.0,44658.0
"Caguas Municipio, Puerto Rico",-300678684399225.8,-300827388001797.1,-148703602571.3288,-148703602571.3288,1.0,56870.0,0.0,0.0,0.0,0.0,0.0,21059.0
"Calaveras County, California",-180567241266262.4,-180656542572526.62,-89301306264.22511,-89301306264.22511,1.0,30049.0,-61723939.11153758,-61723939.11153758,0.0,0.0,1.0,6211.0
"Calcasieu Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,121928.0,0.0,0.0,0.0,0.0,0.0,33599.0
"Caldwell County, Kentucky","","","","","",7488.0,"","","","","",2119.0
"Caldwell County, Missouri",-1780451.765902927,-1780451.765902927,0.0,0.0,1.0,5536.0,0.0,0.0,0.0,0.0,0.0,1449.0
"Caldwell County, North Carolina",-34688557.72158888,-34688557.72158888,0.0,0.0,1.0,47499.0,0.0,0.0,0.0,0.0,0.0,12660.0
"Caldwell County, Texas",0.0,0.0,0.0,0.0,0.0,27336.0,0.0,0.0,0.0,0.0,0.0,5403.0
"Caldwell Parish, Louisiana",-14413401.706480226,-14413401.706480226,0.0,0.0,1.0,4860.0,-295806.44757378614,-295806.44757378614,0.0,0.0,1.0,1332.0
"Caledonia County, Vermont",-71557268.22524364,-71557268.22524364,0.0,0.0,1.0,17283.0,0.0,0.0,0.0,0.0,0.0,6116.0
"Calhoun County, Alabama",-316897469.1010266,-316897469.1010266,0.0,0.0,1.0,59409.0,0.0,0.0,0.0,0.0,0.0,20745.0
"Calhoun County, Arkansas",0.0,0.0,0.0,0.0,0.0,2984.0,-7293431.781681061,-7293431.781681061,0.0,0.0,1.0,448.0
"Calhoun County, Florida",-92712040.73170218,-92712040.73170218,0.0,0.0,1.0,6709.0,0.0,0.0,0.0,0.0,0.0,1903.0
"Calhoun County, Georgia",-10417082.389774067,-10417082.389774067,0.0,0.0,1.0,1661.0,-15659469.515579423,-15659469.515579423,0.0,0.0,1.0,554.0
"Calhoun County, Illinois",-8017613.159341232,-8017613.159341232,0.0,0.0,1.0,3199.0,-10409389.147066921,-10409389.147066921,0.0,0.0,1.0,392.0
"Calhoun County, Iowa",-5668262091360.112,-5671065386162.962,-2803294802.8491178,-2803294802.8491178,1.0,6044.0,0.0,0.0,0.0,0.0,0.0,1558.0
"Calhoun County, Michigan",-22665388311598.94,-22676597702455.32,-11209390856.379782,-11209390856.379782,1.0,69899.0,0.0,0.0,0.0,0.0,0.0,24708.0
"Calhoun County, Mississippi",-31425645.03745253,-31425645.03745253,0.0,0.0,1.0,7374.0,0.0,0.0,0.0,0.0,0.0,2293.0
"Calhoun County, South Carolina",-9975243242900.166,-9980176597619.701,-4933354719.535371,-4933354719.535371,1.0,8161.0,0.0,0.0,0.0,0.0,0.0,2482.0
"Calhoun County, Texas",-13451909.981024744,-13451909.981024744,0.0,0.0,1.0,12615.0,0.0,0.0,0.0,0.0,0.0,2940.0
"Calhoun County, West Virginia",-86131916.4224289,-86131916.4224289,0.0,0.0,1.0,3790.0,-7375478.720591028,-7375478.720591028,0.0,0.0,1.0,1131.0
"Callahan County, Texas","","","","","",9059.0,0.0,0.0,0.0,0.0,0.0,1902.0
"Callaway County, Missouri","","","","","",26427.0,0.0,0.0,0.0,0.0,0.0,5976.0
"Calloway County, Kentucky",-19719588.116151944,-19719588.116151944,0.0,0.0,1.0,19365.0,0.0,0.0,0.0,0.0,0.0,8002.0
"Calumet County, Wisconsin",0.0,0.0,0.0,0.0,0.0,38166.0,0.0,0.0,0.0,0.0,0.0,6871.0
"Calvert County, Maryland",0.0,0.0,0.0,0.0,0.0,66362.0,0.0,0.0,0.0,0.0,0.0,10517.0
"Camas County, Idaho","","","","","",695.0,0.0,0.0,0.0,0.0,0.0,154.0
"Cambria County, Pennsylvania",-24416117978787.645,-24428193210231.16,-12075231443.51564,-12075231443.51564,1.0,73575.0,0.0,0.0,0.0,0.0,0.0,25157.0
"Camden County, Georgia",-149346199.34313738,-149346199.34313738,0.0,0.0,1.0,31007.0,0.0,0.0,0.0,0.0,0.0,7595.0
"Camden County, Missouri",0.0,0.0,0.0,0.0,0.0,28147.0,0.0,0.0,0.0,0.0,0.0,7178.0
"Camden County, New Jersey",-1120098234422134.9,-1120652190027684.9,-553955605550.0177,-553955605550.0177,1.0,285590.0,0.0,0.0,0.0,0.0,0.0,83649.0
"Camden County, North Carolina",0.0,0.0,0.0,0.0,0.0,7781.0,-40402692355179.26,-40422673904316.336,-19981549137.08205,-19981549137.08205,1.0,903.0
"Cameron County, Pennsylvania",-18839157301792.26,-18848474392445.97,-9317090653.705853,-9317090653.705853,1.0,2323.0,0.0,0.0,0.0,0.0,0.0,1038.0
"Cameron County, Texas",-694310664.3735719,-694310664.3735719,0.0,0.0,1.0,244467.0,0.0,0.0,0.0,0.0,0.0,35376.0
"Cameron Parish, Louisiana",-20188607.701855566,-20188607.701855566,0.0,0.0,1.0,4042.0,-13787692.501280144,-13787692.501280144,0.0,0.0,1.0,384.0
"Camp County, Texas",-23229537.43752557,-23229537.43752557,0.0,0.0,1.0,7483.0,0.0,0.0,0.0,0.0,0.0,1661.0
"Campbell County, Kentucky",0.0,0.0,0.0,0.0,0.0,54778.0,0.0,0.0,0.0,0.0,0.0,19213.0
"Campbell County, South Dakota",0.0,0.0,0.0,0.0,0.0,1182.0,0.0,0.0,0.0,0.0,0.0,255.0
"Campbell County, Tennessee",-111203043.18215965,-111203043.18215965,0.0,0.0,1.0,22140.0,0.0,0.0,0.0,0.0,0.0,6888.0
"Campbell County, Virginia",0.0,0.0,0.0,0.0,0.0,34686.0,0.0,0.0,0.0,0.0,0.0,9941.0
"Campbell County, Wyoming",0.0,0.0,0.0,0.0,0.0,31898.0,0.0,0.0,0.0,0.0,0.0,6810.0
"Camuy Municipio, Puerto Rico",-209526303231605.2,-209629926526971.94,-103623295366.76857,-103623295366.76857,1.0,18764.0,0.0,0.0,0.0,0.0,0.0,3663.0
"Canadian County, Oklahoma",0.0,0.0,0.0,0.0,0.0,107675.0,0.0,0.0,0.0,0.0,0.0,18863.0
"Candler County, Georgia",0.0,0.0,0.0,0.0,0.0,6675.0,0.0,0.0,0.0,0.0,0.0,1543.0
"Cannon County, Tennessee",0.0,0.0,0.0,0.0,0.0,8797.0,0.0,0.0,0.0,0.0,0.0,2448.0
"Canyon County, Idaho",0.0,0.0,0.0,0.0,0.0,154173.0,0.0,0.0,0.0,0.0,0.0,27542.0
"Canóvanas Municipio, Puerto Rico","","","","","",20864.0,0.0,0.0,0.0,0.0,0.0,5217.0
"Cape Girardeau County, Missouri",0.0,0.0,0.0,0.0,0.0,48737.0,0.0,0.0,0.0,0.0,0.0,16208.0
"Cape May County, New Jersey",0.0,0.0,0.0,0.0,0.0,62344.0,-99823325604443.56,-99872694212556.55,-49368608112.9794,-49368608112.9794,1.0,16701.0
"Capitol Planning Region, Connecticut",0.0,0.0,0.0,0.0,0.0,544935.0,0.0,0.0,0.0,0.0,0.0,172678.0
